Brand,Product_Description,Screen_Size,RAM,Processor,GPU,GPU_Type,Resolution,Condition,Price
1,78,14.0,2,23,5,0,0,3,449.0
14,72,15.6,2,293,5,0,0,3,489.99
3,79,14.0,2,4,0,2,0,3,500.0
3,78,14.0,3,39,17,0,0,1,325.0
9,76,15.6,13,4,3,1,0,2,769.89
0,79,14.0,2,4,0,0,0,3,821.0
1,80,15.6,1,294,3,1,1,2,900.98
3,77,14.603122508636531,0,112,97,0,1,1,335.0
0,80,14.0,0,14,0,1,5,0,917.99
3,80,14.603122508636531,2,83,210,2,30,1,245.0
0,79,14.603122508636531,0,18,4,0,0,3,150.0
3,77,14.603122508636531,2,38,172,0,4,1,245.0
3,67,15.6,0,9,3,0,0,0,640.99
31,80,13.9,0,39,279,2,16,3,999.99
5,80,12.4,2,4,3,1,1,3,549.99
1,75,14.0,9,13,166,1,5,4,975.68
2,78,17.3,2,295,3,0,4,2,679.99
3,77,14.603122508636531,2,38,172,0,4,1,225.0
1,80,17.3,0,14,5,0,5,4,549.99
2,79,16.0,2,6,5,0,5,2,549.49
1,80,15.6,2,2,3,0,4,3,700.0
3,69,14.603122508636531,5,66,3,1,1,3,499.0
2,78,17.0,1,6,9,1,0,3,899.99
1,76,15.6,1,9,3,1,1,3,199.99
3,77,15.6,0,11,223,0,0,1,440.0
1,79,14.0,0,18,2,0,1,1,335.0
1,72,15.6,0,214,0,0,0,2,915.0
0,80,14.0,1,29,3,1,1,4,995.46
0,77,14.0,9,4,0,0,0,3,900.0
0,80,14.0,1,296,3,1,1,0,541.89
1,77,14.0,0,18,188,2,0,4,249.99
3,70,15.6,0,6,81,0,0,1,563.99
3,80,14.0,0,39,17,0,0,1,425.0
1,67,15.6,5,230,166,1,4,2,516.09
0,73,15.6,0,29,3,1,1,3,699.0
3,74,14.0,1,297,3,1,1,2,999.95
1,79,14.0,3,10,3,0,0,1,290.0
3,78,13.3,3,298,50,0,5,0,921.99
3,79,17.3,0,6,40,2,0,2,759.99
3,70,15.6,5,78,3,0,1,3,625.0
7,80,15.6,2,4,9,2,0,2,649.0
3,80,14.0,3,2,234,2,0,1,445.0
3,75,14.0,2,12,0,0,0,2,644.49
5,75,13.5,1,23,3,1,1,3,799.99
3,75,15.6,0,299,3,2,7,2,669.99
1,74,13.0,0,29,124,0,5,1,460.99
7,80,15.6,2,11,3,2,0,2,116.99
1,61,14.0,0,18,3,0,0,0,759.18
0,76,15.6,0,16,3,1,1,4,835.66
3,76,14.603122508636531,2,112,97,0,1,1,310.0
1,30,15.6,0,4,5,0,0,2,799.0
11,79,16.0,0,16,0,0,10,3,849.99
0,80,15.6,2,6,0,0,0,2,978.57
1,78,15.6,3,146,269,2,7,2,849.99
5,67,12.4,0,0,5,0,8,2,120.98
1,70,14.0,2,9,3,0,0,0,505.79
1,79,13.3,1,12,0,0,5,3,669.0
4,79,17.3,2,6,9,2,0,3,900.0
3,64,14.0,2,10,3,0,4,0,418.51
2,77,15.6,2,66,5,0,0,2,418.88
1,77,13.0,0,16,0,0,23,3,0.0
1,78,14.0,0,6,50,0,0,1,611.99
3,79,14.603122508636531,2,38,280,0,18,1,275.0
1,79,14.0,0,7,0,0,0,3,899.99
1,79,15.6,3,1,261,2,0,1,355.0
3,73,14.603122508636531,0,10,17,0,4,1,325.0
5,80,12.3,0,16,0,1,40,3,899.0
1,80,12.3,2,23,3,0,1,4,474.99
1,64,14.0,3,9,3,0,0,0,738.49
1,74,14.0,2,13,166,1,5,4,975.68
1,78,15.6,2,23,6,0,5,4,568.07
1,69,14.0,0,6,0,0,0,4,433.75
3,79,14.603122508636531,2,112,97,0,1,1,540.0
1,54,13.3,2,18,5,0,0,3,613.0
4,70,13.5,2,78,2,0,3,3,297.49
1,79,15.6,0,16,88,2,0,3,799.0
1,79,15.6,2,4,5,0,0,2,393.0
3,64,14.0,0,12,0,15,5,2,912.99
4,75,14.0,2,300,3,1,0,3,399.0
1,78,13.3,1,12,0,0,5,3,809.0
1,77,15.0,2,4,0,0,0,4,779.99
3,77,15.6,0,11,223,0,0,1,465.0
1,75,15.6,2,198,166,1,0,4,357.24
2,46,15.6,2,33,5,0,0,3,350.0
5,80,13.5,2,23,3,0,3,2,147.99
1,74,15.6,2,23,5,2,0,3,699.99
1,75,14.0,0,143,0,0,0,2,816.99
3,63,14.0,0,14,50,0,0,1,451.99
1,80,15.0,0,6,81,0,0,1,601.99
3,80,15.6,1,301,3,1,1,4,808.78
1,79,14.0,0,39,3,0,7,1,275.0
4,79,14.0,0,16,0,0,0,3,724.11
1,75,13.3,2,4,6,0,0,3,449.0
0,69,15.6,0,16,0,0,0,3,859.99
1,79,14.0,3,16,134,0,0,2,880.0
1,79,15.6,3,16,9,2,5,4,991.83
3,80,14.603122508636531,2,4,0,0,0,2,527.22
1,76,14.0,2,2,2,0,4,3,689.99
1,78,14.0,0,46,166,1,0,4,984.96
0,80,14.603122508636531,5,126,249,2,7,1,175.0
3,76,14.0,2,10,1,0,0,2,124.5
1,79,14.0,2,33,5,0,0,1,329.0
0,79,14.0,0,302,67,18,7,2,959.99
1,76,15.6,1,4,281,1,0,3,799.99
7,80,15.6,2,18,282,2,1,3,899.99
1,78,13.0,0,107,4,0,0,4,339.0
3,75,17.3,5,38,3,0,1,2,539.0
1,63,13.4,3,119,166,1,4,4,74.46
1,78,13.3,2,23,5,0,0,1,469.0
8,80,15.4,0,11,3,1,1,1,539.0
5,67,12.4,2,23,5,0,8,3,475.0
1,80,15.6,0,60,171,2,0,1,489.99
1,80,14.603122508636531,5,38,181,0,1,1,170.0
1,71,14.0,2,13,166,1,16,4,298.06
5,76,14.603122508636531,1,193,3,1,1,3,523.83
1,77,16.0,0,271,283,1,5,4,318.61
1,80,15.6,0,7,0,0,0,0,985.79
1,75,15.6,0,259,3,0,0,2,981.59
1,61,16.0,0,303,166,1,5,4,149.2
1,74,18.0,7,304,284,1,5,4,377.35
5,69,13.0,0,6,0,0,24,3,980.49
1,61,15.6,0,9,3,2,0,0,799.59
1,76,15.0,7,305,285,1,21,4,861.35
7,76,14.0,2,66,5,0,0,3,503.34
0,61,14.0,0,18,2,0,22,2,89.0
1,80,14.0,3,10,3,0,7,1,270.0
3,65,13.3,0,9,3,0,0,0,624.09
1,72,14.0,0,6,0,0,0,4,433.75
1,76,15.6,2,23,6,0,5,4,568.07
11,79,17.0,0,14,0,0,10,2,900.0
3,80,13.3,0,18,5,0,0,1,525.0
1,73,13.4,0,303,166,1,5,4,386.19
0,80,14.0,2,38,6,0,0,1,175.0
3,79,14.0,0,14,50,0,5,0,767.99
0,53,14.0,0,16,92,2,0,2,949.99
3,73,14.603122508636531,2,64,3,1,1,3,499.0
3,79,14.0,5,131,3,0,1,2,378.99
1,80,14.0,0,68,3,1,1,3,899.99
1,70,14.0,0,240,166,1,5,4,975.68
5,78,13.5,0,29,66,0,3,3,599.99
1,64,14.0,0,9,3,0,0,0,543.49
1,70,14.0,0,4,166,0,0,4,899.91
1,72,13.4,2,232,166,1,5,4,372.85
5,80,13.3,2,23,65,0,3,3,569.99
1,78,15.6,0,298,50,0,0,0,827.99
1,78,15.6,7,306,286,1,0,4,606.57
1,78,15.6,3,16,86,2,0,0,921.99
0,75,14.0,2,23,3,0,0,3,605.27
0,53,14.0,5,35,15,0,0,3,421.49
1,77,14.603122508636531,1,193,3,1,1,4,259.99
1,72,13.3,2,244,166,1,0,4,314.33
1,79,14.603122508636531,1,193,3,1,1,4,174.99
1,78,15.6,2,69,243,2,7,1,295.0
1,80,14.0,2,10,1,0,0,2,500.0
3,80,14.1,5,33,5,0,0,2,259.99
1,79,15.6,0,214,0,0,0,3,995.0
1,69,15.6,3,9,3,2,0,0,833.39
1,72,14.0,0,292,166,1,10,4,363.8
1,67,15.6,0,305,166,1,0,4,906.78
9,79,14.603122508636531,1,64,3,1,1,2,600.0
1,80,15.6,3,18,277,2,0,1,405.0
5,80,13.5,2,2,2,0,3,3,965.8
1,71,13.4,0,119,166,1,5,4,254.32
1,71,13.3,0,4,0,0,0,4,471.02
3,67,15.6,0,9,3,0,0,0,640.99
0,74,14.0,0,9,3,0,5,2,904.99
1,75,14.0,0,4,0,0,0,3,799.99
3,79,15.6,1,222,3,1,1,4,296.59
3,67,15.6,0,9,3,0,4,0,591.59
4,79,13.5,2,2,2,0,3,3,785.98
1,70,14.0,0,22,166,1,0,4,486.05
1,73,17.0,7,307,166,1,0,4,117.74
5,80,12.4,2,23,5,0,8,3,769.98
3,80,15.6,2,118,287,2,30,1,250.0
1,73,14.0,1,31,3,1,28,3,999.99
11,74,14.603122508636531,1,16,3,1,1,3,849.99
7,79,15.6,2,23,22,2,0,2,643.99
4,36,14.0,2,16,0,0,0,3,875.0
1,78,15.6,3,308,288,1,29,4,17.46
0,78,15.6,0,16,41,2,0,2,995.0
1,61,14.0,3,18,3,0,0,0,981.59
1,78,14.603122508636531,1,1,3,1,1,3,599.99
3,80,15.6,1,309,3,1,1,2,988.31
3,20,15.6,0,18,3,0,0,3,500.0
1,79,14.603122508636531,2,10,3,0,7,1,225.0
5,74,10.5,5,66,3,1,1,3,464.99
1,80,14.0,1,157,3,1,1,2,61.98
1,74,15.6,2,23,6,0,5,4,596.1
1,69,14.0,0,6,0,0,0,4,433.75
1,79,14.0,0,310,166,1,5,4,835.29
5,80,13.5,2,23,66,0,1,2,197.99
0,79,14.0,0,14,0,0,13,3,979.99
1,79,14.0,0,6,3,1,0,2,749.99
1,77,16.0,3,311,289,1,10,4,653.95
1,80,15.6,2,231,3,2,0,3,999.0
1,66,15.6,0,9,3,0,0,0,656.59
1,65,13.3,0,18,3,0,0,0,648.79
1,70,15.6,0,4,0,0,0,2,749.99
1,78,15.6,0,146,269,2,7,2,809.99
1,78,15.6,0,94,12,2,5,4,960.36
3,76,14.0,0,6,50,0,5,0,671.99
1,72,14.0,2,33,6,0,4,2,599.99
0,61,15.6,5,78,3,0,0,0,527.89
5,67,13.5,2,6,3,1,74,2,889.99
1,64,15.6,0,9,3,0,4,0,601.99
1,63,14.0,0,9,3,0,0,0,604.59
1,70,14.0,0,312,166,1,0,4,271.08
3,79,14.0,0,18,4,0,0,1,465.0
3,57,15.6,2,6,0,0,0,3,500.0
1,77,14.603122508636531,1,313,3,1,1,2,395.0
7,78,15.6,2,4,9,2,0,2,799.0
1,77,16.0,6,271,283,1,5,4,548.26
1,50,14.0,2,2,5,0,4,2,398.0
5,80,12.4,2,23,5,0,8,3,494.99
1,65,13.3,0,18,3,0,0,0,648.79
1,75,13.0,0,14,50,0,29,0,907.99
1,79,14.0,2,314,290,0,4,1,169.99
1,61,14.0,0,18,3,0,0,0,759.18
1,79,17.3,3,60,178,2,1,0,649.0
1,80,14.0,0,286,0,0,0,3,925.0
3,80,15.6,2,2,3,2,0,3,729.99
1,71,16.0,2,303,166,1,5,4,175.11
1,80,15.6,3,29,70,2,1,0,657.06
3,78,14.603122508636531,2,84,210,2,30,1,215.0
0,78,15.6,2,4,0,0,0,2,799.0
1,80,17.0,3,39,291,2,1,1,595.0
0,67,15.6,5,33,5,0,0,2,388.0
1,80,14.0,2,14,0,0,0,3,759.0
1,79,14.0,1,315,3,1,1,4,906.3
1,48,14.0,2,4,0,0,0,3,531.49
1,75,15.55,0,6,80,2,0,1,611.99
1,80,15.6,3,18,277,2,0,1,385.0
0,78,14.0,2,18,2,0,0,2,979.0
3,77,15.6,0,106,13,2,22,1,783.99
1,76,16.0,0,92,50,0,5,0,734.99
1,78,13.4,0,316,166,1,5,4,386.19
1,61,14.603122508636531,1,193,3,1,1,4,189.0
1,70,13.4,0,119,166,1,5,4,111.49
1,78,14.0,2,317,166,1,0,4,523.09
1,73,15.6,2,318,166,1,0,4,587.23
3,80,14.0,3,14,3,0,0,4,807.99
1,76,16.0,0,14,9,2,9,4,642.42
1,79,14.603122508636531,2,83,275,2,0,1,405.0
5,79,12.4,2,4,0,0,1,3,805.98
0,79,13.3,0,16,3,1,1,4,939.06
13,44,13.3,0,74,3,1,1,3,552.49
3,80,17.0,0,69,201,2,0,1,465.0
1,80,14.0,3,10,3,0,7,1,290.0
1,75,14.0,0,4,0,0,0,3,599.99
4,79,14.0,2,2,2,0,0,2,629.99
1,76,14.0,1,114,3,1,1,4,984.84
11,80,16.0,0,319,292,1,75,2,979.99
1,80,13.3,0,16,0,0,0,0,688.98
1,79,13.3,2,4,0,0,0,0,582.77
13,51,13.3,0,68,3,1,1,3,666.49
1,76,13.3,0,286,3,1,1,3,729.99
1,77,15.6,2,23,6,0,5,4,590.28
1,76,14.0,0,6,0,0,0,4,456.84
1,68,14.0,2,268,166,1,0,4,172.43
1,74,15.6,3,198,166,1,0,4,429.86
1,74,16.0,0,198,166,1,5,4,777.76
1,79,15.6,3,16,86,2,5,1,899.0
1,80,15.6,0,7,0,0,0,0,900.79
1,69,15.0,0,4,0,0,0,4,749.99
1,63,14.0,1,9,3,1,1,2,849.99
1,80,15.6,3,39,293,2,0,1,650.0
1,67,15.6,7,305,166,1,0,4,45.43
1,79,14.0,0,14,0,2,0,3,999.0
1,75,15.6,0,310,0,0,0,3,995.0
3,79,14.0,1,220,3,1,1,4,551.18
1,79,14.0,2,78,2,0,4,2,29.6
1,77,15.6,2,7,0,0,0,3,929.99
3,80,17.0,3,69,201,2,0,1,495.0
1,73,14.0,2,4,0,0,0,3,599.99
1,72,14.0,0,292,166,1,10,4,381.92
1,75,13.0,0,4,166,0,23,4,585.28
3,67,14.0,3,9,3,0,0,0,789.19
1,78,16.0,2,271,288,1,5,4,318.61
1,75,16.0,0,303,166,1,5,4,175.11
1,80,14.0,1,9,3,1,1,3,199.99
2,80,14.0,2,4,0,0,0,2,129.39
1,78,16.0,3,311,294,1,10,4,670.64
0,52,14.0,2,27,15,0,5,2,803.98
3,77,15.6,0,16,0,0,0,2,999.99
3,67,15.6,3,9,3,0,0,0,847.69
5,79,12.3,2,4,0,0,40,3,749.99
1,79,15.6,0,306,295,1,0,4,468.17
1,79,15.6,0,12,0,0,0,2,328.0
1,73,14.0,3,13,166,1,5,4,67.36
2,69,17.3,2,23,5,0,0,2,619.99
1,76,15.6,0,46,166,1,0,4,431.24
5,80,13.5,2,23,3,0,1,3,820.0
1,69,15.6,3,9,3,2,0,0,871.26
0,80,15.6,2,320,0,10,57,2,473.19
5,75,12.3,2,4,0,0,40,2,929.99
1,70,14.0,0,244,166,1,5,4,456.77
1,79,15.6,0,69,243,2,7,1,299.0
9,79,13.3,2,4,0,0,0,2,749.97
1,80,14.0,0,7,0,0,5,3,999.99
1,78,14.603122508636531,2,29,5,0,0,4,799.99
4,80,13.5,5,78,3,0,1,3,349.99
1,74,15.0,0,214,0,0,0,3,925.0
9,79,13.3,2,23,2,0,16,2,749.0
11,80,17.0,0,16,0,0,10,1,899.0
1,77,17.0,0,321,283,1,5,4,136.46
0,77,15.6,1,174,3,1,1,2,816.17
1,77,16.0,3,26,221,2,10,4,653.95
1,74,15.6,0,180,166,1,0,4,502.51
5,80,12.4,2,4,0,0,8,3,805.98
11,67,16.0,0,16,0,0,10,2,725.0
5,80,10.5,2,66,44,0,23,3,659.98
5,75,12.4,2,4,0,0,1,2,529.99
1,79,14.0,0,14,3,0,1,4,863.86
4,79,15.6,2,23,9,2,0,3,648.88
1,74,15.6,2,23,6,0,5,4,592.62
1,72,14.0,0,6,0,0,0,4,456.84
1,69,14.0,0,312,166,1,0,4,184.7
1,69,14.0,0,214,166,1,5,4,540.63
1,77,16.0,2,271,283,1,5,4,318.61
3,67,14.0,0,322,3,19,28,0,730.69
1,77,15.6,7,305,296,1,0,4,45.43
1,75,14.0,3,240,166,1,5,4,67.36
1,72,13.4,0,303,166,1,5,4,480.21
1,74,18.0,7,304,284,1,5,4,377.35
1,69,16.0,0,14,86,0,5,4,385.08
1,80,14.0,0,310,0,0,0,3,995.0
1,79,15.6,0,306,297,1,0,4,468.17
3,79,15.0,0,192,50,0,0,1,940.99
2,75,15.6,2,66,5,0,0,3,399.99
1,80,15.6,2,69,187,2,27,1,265.0
1,65,14.0,1,323,3,5,36,0,499.99
1,71,14.0,0,23,5,0,0,4,791.61
5,76,12.4,2,4,0,0,1,2,549.99
5,58,12.4,2,4,0,0,8,3,434.49
1,73,16.0,0,7,40,2,21,1,903.99
2,79,15.6,2,33,5,0,0,2,549.99
1,80,14.603122508636531,0,83,3,2,0,1,395.0
1,75,14.0,2,13,166,1,0,4,298.06
1,75,14.603122508636531,1,16,3,1,1,3,999.99
1,79,13.3,2,4,0,0,0,0,582.77
1,78,14.0,2,18,2,0,1,1,315.0
0,75,13.3,2,33,5,0,0,3,603.28
0,70,15.6,0,302,3,2,7,2,889.99
11,80,16.0,0,7,0,0,10,2,39.49
1,79,15.6,2,12,0,0,4,2,874.48
3,80,15.6,0,4,0,0,0,3,879.99
3,78,14.603122508636531,2,38,239,2,0,1,375.0
9,80,15.6,2,4,246,2,0,2,639.96
1,78,17.0,3,324,296,1,5,4,968.36
0,79,14.0,2,112,172,0,4,1,185.0
0,80,13.3,2,2,3,1,1,3,685.0
1,76,15.6,0,1,3,0,0,0,656.59
3,63,15.6,0,9,3,0,0,0,522.69
2,75,15.6,9,325,3,18,7,2,659.99
9,80,13.0,0,14,50,0,0,0,671.99
1,80,14.0,2,12,0,0,4,2,917.02
2,76,15.6,2,16,0,0,0,2,794.78
3,54,14.0,0,9,3,0,68,0,507.09
4,79,14.0,0,16,0,0,0,3,724.02
1,76,14.0,7,269,166,1,0,4,729.64
1,76,13.3,0,14,0,0,0,2,800.0
1,78,14.0,0,14,50,0,0,1,671.99
1,73,14.0,0,9,3,0,0,0,612.39
7,80,14.0,0,16,298,1,16,3,999.99
1,76,13.3,1,198,3,1,1,2,74.66
0,50,15.6,2,12,0,0,0,2,863.98
5,75,12.4,2,4,0,0,1,2,529.99
0,72,15.6,0,302,3,2,7,2,849.99
1,77,15.6,3,9,3,2,0,0,789.19
1,79,15.6,0,271,299,1,22,4,975.08
1,79,14.0,0,16,0,0,0,3,849.15
1,77,15.6,2,326,5,0,0,2,599.99
0,79,16.0,0,7,0,0,5,2,902.68
3,57,15.6,2,12,5,0,0,2,398.98
3,76,14.603122508636531,2,112,97,0,1,1,275.0
5,80,10.5,2,66,44,0,23,3,659.98
7,76,15.6,0,23,22,2,0,2,650.0
1,79,15.6,2,23,6,0,5,4,568.07
1,78,14.0,7,312,166,1,0,4,663.13
1,77,14.0,0,292,166,1,10,4,443.76
1,76,14.0,0,6,0,0,0,4,885.78
1,75,16.0,4,271,283,1,5,4,407.62
0,73,15.6,3,302,3,2,7,2,869.99
1,78,17.0,3,305,285,1,5,4,412.34
1,77,13.4,2,327,166,1,5,4,379.3
1,78,15.6,0,305,286,1,0,4,468.17
1,71,14.0,0,201,166,1,0,4,441.55
4,64,15.6,0,7,0,0,0,2,98.98
1,77,15.6,3,9,3,2,0,0,789.19
1,77,16.0,3,271,300,1,10,4,583.88
1,79,13.3,2,4,0,0,0,3,599.99
0,75,23.8,1,9,3,1,1,3,779.99
1,75,15.6,1,9,3,1,1,3,849.99
1,80,14.0,2,6,0,1,1,3,899.99
3,80,15.6,0,7,0,0,0,2,889.99
0,71,14.0,0,9,3,0,0,0,856.79
3,78,14.0,2,6,0,0,0,2,569.99
5,70,13.0,2,2,3,0,3,3,539.99
1,76,15.6,3,53,166,1,4,4,610.86
1,78,14.0,0,187,0,0,0,2,900.99
5,75,12.3,0,4,0,0,24,2,949.0
1,74,15.6,0,7,0,0,0,3,994.99
1,80,14.603122508636531,0,83,275,2,0,1,410.0
1,79,14.603122508636531,1,286,3,1,1,3,920.99
1,78,14.0,2,269,166,1,0,4,630.34
0,80,14.0,0,12,0,0,33,2,105.37
1,80,14.0,1,328,3,1,1,0,667.68
1,77,14.0,0,16,0,0,0,3,899.99
1,79,15.6,0,256,283,1,0,4,340.59
2,40,15.6,2,4,9,2,0,2,834.99
5,55,13.5,2,23,3,0,1,3,569.99
1,77,17.0,7,307,166,1,0,4,211.13
1,76,14.0,3,317,301,1,0,4,538.59
1,78,13.3,2,4,5,0,0,2,549.99
1,76,13.3,1,329,3,1,1,2,927.73
1,74,16.0,0,316,166,1,5,4,924.65
1,76,17.0,7,321,283,1,5,4,367.38
1,77,14.0,0,244,166,0,0,3,679.99
2,78,14.0,0,4,0,0,0,2,161.98
0,78,14.0,2,24,5,0,0,2,789.35
3,80,14.1,9,33,5,0,0,3,275.0
0,80,16.0,0,7,0,0,5,2,974.97
1,76,14.603122508636531,2,29,5,0,0,4,829.99
1,78,15.6,0,271,300,1,0,4,975.08
1,64,15.6,2,230,166,1,4,2,516.09
5,76,12.3,2,9,2,0,40,2,999.0
1,80,14.0,3,2,2,0,0,1,329.95
3,78,17.0,3,69,201,2,0,1,499.0
5,78,13.5,2,2,3,1,1,3,679.99
2,73,13.4,0,147,12,2,5,2,499.0
5,80,12.4,1,220,3,1,1,2,920.45
0,79,14.0,2,112,172,0,4,1,175.0
3,80,15.6,2,4,0,0,0,2,497.88
0,79,16.0,0,12,0,0,5,2,930.13
3,78,14.0,0,6,0,0,1,2,610.06
5,74,12.3,0,18,3,0,1,2,899.99
1,78,15.6,0,14,0,0,0,3,902.0
1,68,14.0,1,69,3,0,1,2,999.0
3,78,14.0,1,330,3,1,1,3,999.95
0,79,16.0,0,12,0,0,5,2,65.71
1,80,17.0,3,29,25,2,5,1,999.0
0,79,15.6,0,12,13,2,0,2,899.31
1,78,14.0,3,312,166,1,0,4,386.53
1,79,15.6,2,23,6,0,5,4,590.28
1,76,16.0,4,271,283,1,5,4,431.78
1,71,14.0,0,198,166,1,5,4,295.61
1,75,14.0,0,13,166,1,0,4,441.55
1,71,13.4,0,303,166,1,5,4,386.19
1,74,15.6,0,53,166,1,4,4,543.55
1,76,15.6,3,256,283,1,0,4,500.87
1,74,17.0,8,331,302,1,0,4,689.38
1,77,15.6,7,305,286,1,0,4,606.57
1,70,14.0,0,46,166,1,0,4,899.91
4,71,14.0,0,62,15,0,5,2,162.65
3,79,14.0,2,23,5,0,0,2,599.95
3,75,14.603122508636531,1,0,3,1,1,2,599.0
9,69,15.6,2,0,0,1,0,2,689.99
5,67,14.603122508636531,1,23,3,1,1,2,519.99
1,75,16.0,0,14,86,2,5,4,385.08
5,42,12.4,2,23,5,0,8,3,422.0
1,77,14.0,0,244,166,1,5,4,570.37
1,74,13.0,2,282,166,1,24,4,530.35
3,80,14.0,1,309,3,1,1,2,988.31
1,79,15.6,0,308,288,1,29,4,958.04
4,79,17.3,0,16,12,2,0,2,377.0
4,79,14.0,2,33,5,0,0,3,642.99
1,76,14.0,3,22,301,1,0,4,538.59
3,80,15.6,1,170,3,1,1,4,528.71
1,78,15.6,2,29,2,0,0,3,899.99
1,61,14.0,3,18,3,0,0,0,981.59
8,80,13.3,2,23,303,0,10,1,729.99
3,71,14.0,0,14,50,0,0,1,451.99
1,71,15.6,0,305,166,1,16,4,906.78
1,77,14.0,0,16,0,0,5,3,719.0
2,59,16.0,0,7,0,0,5,2,99.98
1,80,13.3,1,9,3,1,1,2,599.99
1,76,17.0,0,321,300,1,5,4,445.76
3,80,14.0,0,332,0,1,0,2,799.99
3,76,14.0,0,6,0,0,0,2,794.98
5,74,13.5,2,23,66,0,3,3,820.0
5,80,12.3,0,4,0,0,24,2,949.0
2,80,14.0,2,4,0,0,0,2,945.67
1,65,17.0,3,333,166,1,5,4,195.93
2,76,14.0,1,334,3,1,0,3,650.0
11,73,17.0,1,272,3,3,49,0,799.99
1,42,14.0,0,16,0,0,0,3,614.97
3,80,15.6,0,16,0,0,0,2,699.0
1,73,13.3,2,244,166,1,0,4,59.68
1,78,15.6,3,146,269,2,7,2,909.99
3,72,15.6,2,182,258,0,0,2,449.99
1,61,13.3,2,4,5,0,0,2,549.0
0,77,14.0,0,23,81,0,0,1,335.99
1,79,15.6,3,321,288,1,5,4,17.46
1,80,17.0,3,11,304,2,76,1,575.0
1,76,15.6,0,7,0,0,0,2,789.49
2,77,15.6,0,14,72,0,0,2,88.24
0,79,14.0,2,112,172,0,4,1,205.0
3,79,15.6,5,66,5,0,4,2,364.99
0,79,14.0,0,12,0,0,33,2,64.71
1,76,17.0,7,324,296,1,5,4,107.36
1,78,14.0,1,335,3,1,1,2,667.88
1,77,14.0,1,198,3,1,1,2,204.47
0,80,15.6,2,45,15,0,0,2,688.13
3,75,14.0,2,10,1,0,0,2,14.85
0,76,16.0,0,7,0,0,5,2,159.56
0,78,15.6,0,4,0,0,0,2,993.0
1,77,18.0,3,281,266,1,5,4,458.02
1,79,15.6,0,214,0,1,0,2,699.99
1,80,13.3,2,1,3,0,1,2,999.96
5,78,12.4,2,4,0,0,1,2,649.99
1,80,13.3,2,4,0,0,0,3,789.99
7,77,15.6,2,6,9,2,0,2,895.55
1,70,14.0,0,312,166,1,0,4,353.47
1,75,15.6,2,23,6,0,5,4,635.65
1,77,14.0,0,198,166,1,10,4,443.76
1,75,16.0,6,271,283,1,5,4,482.33
1,77,17.0,3,331,166,1,0,4,211.13
4,59,14.0,0,62,15,0,5,2,114.98
1,78,14.0,2,244,166,1,0,4,899.91
1,76,15.6,2,305,295,1,0,4,464.69
3,70,15.6,2,4,0,0,0,2,405.99
1,78,14.0,0,244,166,1,5,4,792.76
1,77,14.0,0,317,301,1,0,4,527.21
1,75,15.6,3,53,166,1,0,4,610.86
1,76,13.4,0,303,166,1,29,4,628.3
3,80,14.0,2,10,1,0,0,2,17.5
3,61,14.0,3,9,3,0,0,0,722.89
